"EUMIDA ID","National ID","Country Code","Institution Name","English Institution Name","Institution Name Comments","Institution Name; Reference Year","Institution Name; Data Flag","Institution Name; Data Source","Institution Name; Date Data Collection","Institution Category; National Language","Institution Category; English","Institution Category; Comments","Institution Category; Reference Year","Institution Category; Data Flag","Institution Category; Data Source","Institution Category; Date Data Collection","NUTS Region","Region; Comments","Region; Reference Year","Region; Data Flag","Region; Data Source","Region; Date Data Collection","Legal Status","Legal Status; Comments","Legal Status; Reference Year","Legal Status; Data Flag","Legal Status; Data Source","Legal Status; Date Data Collection","Current Status Year","Current Status Year; Comments","Current Status Year; Reference Year","Current Status Year; Data Flag","Current Status Year; Data Source","Current Status Year; Date Data Collection","Foundation Year","Foundation Year; Comments","Foundation Year; Reference Year","Foundation Year; Data Flag","Foundation Year; Data Source","Foundation Year; Date Data Collection","Distance Education","Distance Education; Comments","Distance Education; Reference Year","Distance Education; Data Flag","Distance Education; Data Source","Distance Education; Date Data Collection","Research Active","Research Active; Comments","Research Active; Reference Year","Research Active; Data Flag","Research Active; Data Source","Research Active; Date Data Collection","University Hospital","University Hospital; Comments","University Hospital; Reference Year","University Hospital; Data Flag","University Hospital; Data Source","University Hospital; Date Data Collection","Education Field; General","Education Field; Education","Education Field; Humanities and Arts","Education Field; Social Sciences, Business and L aw","Education Field; Sciences","Education Field; Engineering, Manufacturing and Construction","Education Field; Agriculture","Education Field; Health and Welfare","Education Field; Services","Education Field; Comments","Education Fields; Reference Year","Education Fields; Data Flag","Education Fields; Data Source","Education Fields; Date Data Collection","Highest Degree Awarded","Highest Degree Awarded; Comments","Highest Degree; Reference Year","Highest Degree; Data Flag","Highest Degree; Data Source","Highest Degree, Date DataCollection","Doctorate Degrees Awarded","Doctorate Degrees; Comments","Doctorate Degrees Awarded; Reference Year","Doctorate Degrees Awarded; Data Flag","Doctorate Degrees Awarded; Data Source","Doctorate Degrees Awarded; Date Data Collection","Students ISCED5","Students ISCED5; Comments","Students ISCED5; Reference Year","Students ISCED5; Data Flag","Institution Students ISCED5; Data Source","Students ISCED5; Date Data Collection","International Students ISCED5","International Students ISCED5; Comments","International Students ISCED5; Reference Year","International Students ISCED5; Data Flag","International Students ISCED5; Data Source","International Students ISCED5, Date Data Collection","Students ISCED6","Students ISCED6; Comments","Students ISCED6; Reference Year","Institution Students ISCED6; Data Flag","Students ISCED6; Data Source","Students ISCED6; Date Data Collection","International Students ISCED6","International Students ISCED6; Comments","International Students ISCED6; Reference Year","International Students ISCED6; Data Flag","International Students ISCED6; Data Source","International Students ISCED6; Date Data Collection","Total Staff","Total Staff Comments","Total Staff; Reference Year","Total Staff; Data Flag","Total Staff; Data Source","Total Staff; Date Data Collection",
"SK032","9300","SK","AKADÉMIA POLICAJNÉHO ZBORU v Bratislave","Police Academy in Bratislava",,2008,,"www.minedu.sk",31/08/2008,"Univerzita","University","The Arrangement No. 472/2007 of the Law Digest of the Ministry of Education of the Slovak Republic, where is published the list of higher education institutions, operating in the territory of the SR",2008,,"www.uips.sk",31/08/2008,"SK01",,2008,,"www.uips.sk",31/08/2008,"Public","The Law No. 131/2002 of the Law Digest on Higher Education and the Change and Supplements to some Laws",2008,,"www.uips.sk","31.08.2008",2007,,2008,,"www.uips.sk",31/08/2008,1992,,2008,,"www.uips.sk",31/08/2008,"No",,2008,,,,"Yes",,2008,,"www.uips.sk",31/08/2008,"No",,2008,,,,"No","Yes","No","Yes","No","No","No","No","Yes",,2008,,"sv11_1.dbf",31/10/2008,"Doctorate",,2008,,"sv12_1.dbf",31/12/2008,15,,2008,,"www.uips.sk",31/12/2008,1086,,2008,,"sv11_01.dbf",31/10/2008,34,,2008,,"sv11_01.dbf",31/10/2008,133,,2008,,"sv11_01.dbf",31/10/2008,18,,2008,,"sv11_01.dbf",31/10/2008,97,"there had available only survey about academic staff ",2008,,"sv11_01.dbf",31/10/2008,
"SK030","5300","SK","AKADÉMIA UMENÍ v Banskej Bystrici","Academy of Arts in Banská Bystrica",,2008,,"www.minedu.sk",31/08/2008,"Univerzita","University","The Arrangement No. 472/2007 of the Law Digest of the Ministry of Education of the Slovak Republic, where is published the list of higher education institutions, operating in the territory of the SR",2008,,"www.uips.sk",31/08/2008,"SK03",,2008,,"www.uips.sk",31/08/2008,"Public","The Law No. 131/2002 of the Law Digest on Higher Education and the Change and Supplements to some Laws",2008,,"www.uips.sk","31.08.2008",2007,,2008,,"www.uips.sk",31/08/2008,1997,,2008,,"www.uips.sk",31/08/2008,"No",,2008,,,,"Yes",,2008,,"www.uips.sk",31/08/2008,"No",,2008,,,,"No","No","Yes","No","No","No","No","No","No",,2008,,"sv11_1.dbf",31/10/2008,"Master or pre-Bologna equivalent","There had students with accordance to ISCED6 ",2008,,"sv12_1.dbf",31/12/2008,0,,2008,,"www.uips.sk",31/12/2008,553,,2008,,"sv11_01.dbf",31/10/2008,31,,2008,,"sv11_01.dbf",31/10/2008,40,,2008,,"sv11_01.dbf",31/10/2008,6,,2008,,"sv11_01.dbf",31/10/2008,149,,2008,,"plnen.dbf",31/12/2008,
"SK006","1000","SK","BRATISLAVSKÁ MEDZINÁRODNÁ ŠKOLA LIBERÁLNYCH ŠTÚDIÍ v Bratislave","Bratislava International School of Liberal Arts (BISLA) in Bratislava",,2008,,"www.minedu.sk",31/08/2008,"Vysoká škola","HEI","The Arrangement No. 472/2007 of the Law Digest of the Ministry of Education of the Slovak Republic, where is published the list of higher education institutions, operating in the territory of the SR",2008,,"www.uips.sk",31/08/2008,"SK01",,2008,,"www.uips.sk",31/08/2008,"Private","The Law No. 131/2002 of the Law Digest on Higher Education and the Change and Supplements to some Laws",2008,,"www.uips.sk","31.08.2008",2007,,2008,,"www.uips.sk",31/08/2008,2006,,2008,,"www.uips.sk",31/08/2008,"No",,2008,,,,"Yes",,2008,,"www.uips.sk",31/08/2008,"No",,2008,,,,"No","No","No","Yes","No","No","No","No","No",,2008,,"sv11_1.dbf",31/10/2008,,"This is a new institution which had no graduates in the year 2008",2008,"Not available","sv12_1.dbf",31/12/2008,0,,2008,,"www.uips.sk",31/12/2008,47,,2008,,"sv11_01.dbf",31/10/2008,3,,2008,,"sv11_01.dbf",31/10/2008,0,,2008,,"sv11_01.dbf",31/10/2008,0,,2008,,"sv11_01.dbf",31/10/2008,7,"there had available only survey about academic staff ",2008,,"sv11_01.dbf",31/10/2008,
"SK009","1300","SK","BRATISLAVSKÁ VYSOKÁ ŠKOLA PRÁVA v Bratislave","Bratislava School of Law in Bratislava",,2008,,"www.minedu.sk",31/08/2008,"Vysoká škola","HEI","The Arrangement No. 472/2007 of the Law Digest of the Ministry of Education of the Slovak Republic, where is published the list of higher education institutions, operating in the territory of the SR",2008,,"www.uips.sk",31/08/2008,"SK01",,2008,,"www.uips.sk",31/08/2008,"Private","The Law No. 131/2002 of the Law Digest on Higher Education and the Change and Supplements to some Laws",2008,,"www.uips.sk","31.08.2008",2007,,2008,,"www.uips.sk",31/08/2008,2004,,2008,,"www.uips.sk",31/08/2008,"No",,2008,,,,"Yes",,2008,,"www.uips.sk",31/08/2008,"No",,2008,,,,"No","No","No","Yes","Yes","No","No","No","No",,2008,,"sv11_1.dbf",31/10/2008,"Doctorate",,2008,,"sv12_1.dbf",31/12/2008,2,,2008,,"www.uips.sk",31/12/2008,3665,,2008,,"sv11_01.dbf",31/10/2008,375,,2008,,"sv11_01.dbf",31/10/2008,117,,2008,,"sv11_01.dbf",31/10/2008,56,,2008,,"sv11_01.dbf",31/10/2008,87,"there had available only survey about academic staff ",2008,,"sv11_01.dbf",31/10/2008,
"SK018","2700","SK","DUBNICKÝ TECHNOLOGICKÝ INŠTITÚT v Dubnici nad Váhom","Dubnica Technology Institute in Dubnica nad Váhom",,2008,,"www.minedu.sk",31/08/2008,"Vysoká škola","HEI","The Arrangement No. 472/2007 of the Law Digest of the Ministry of Education of the Slovak Republic, where is published the list of higher education institutions, operating in the territory of the SR",2008,,"www.uips.sk",31/08/2008,"SK02",,2008,,"www.uips.sk",31/08/2008,"Private","The Law No. 131/2002 of the Law Digest on Higher Education and the Change and Supplements to some Laws",2008,,"www.uips.sk","31.08.2008",2007,,2008,,"www.uips.sk",31/08/2008,2006,,2008,,"www.uips.sk",31/08/2008,"No",,2008,,,,"Yes",,2008,,"www.uips.sk",31/08/2008,"No",,2008,,,,"No","Yes","No","No","No","No","No","No","No",,2008,,"sv11_1.dbf",31/10/2008,,"This is a new institution which had no graduates in the year 2008",2008,"Not available","sv12_1.dbf",31/12/2008,0,,2008,,"www.uips.sk",31/12/2008,3484,,2008,,"sv11_01.dbf",31/10/2008,701,,2008,,"sv11_01.dbf",31/10/2008,0,,2008,,"sv11_01.dbf",31/10/2008,0,,2008,,"sv11_01.dbf",31/10/2008,32,"there had available only survey about academic staff ",2008,,"sv11_01.dbf",31/10/2008,
"SK021","3100","SK","EKONOMICKÁ UNIVERZITA v Bratislave","University of Economics in Bratislava",,2008,,"www.minedu.sk",31/08/2008,"Univerzita","University","The Arrangement No. 472/2007 of the Law Digest of the Ministry of Education of the Slovak Republic, where is published the list of higher education institutions, operating in the territory of the SR",2008,,"www.uips.sk",31/08/2008,"SK01, SK04",,2008,,"www.uips.sk",31/08/2008,"Public","The Law No. 131/2002 of the Law Digest on Higher Education and the Change and Supplements to some Laws",2008,,"www.uips.sk","31.08.2008",2007,,2008,,"www.uips.sk",31/08/2008,1940,,2008,,"www.uips.sk",31/08/2008,"No",,2008,,,,"Yes",,2008,,"www.uips.sk",31/08/2008,"No",,2008,,,,"No","No","No","Yes","Yes","No","No","No","Yes",,2008,,"sv11_1.dbf",31/10/2008,"Doctorate",,2008,,"sv12_1.dbf",31/12/2008,105,,2008,,"www.uips.sk",31/12/2008,13759,,2008,,"sv11_01.dbf",31/10/2008,74,,2008,,"sv11_01.dbf",31/10/2008,632,,2008,,"sv11_01.dbf",31/10/2008,50,,2008,,"sv11_01.dbf",31/10/2008,1236,,2008,,"plnen.dbf",31/12/2008,
"SK005","700","SK","KATOLICKÁ UNIVERZITA v Ružomberku","Catholic University in Ružomberok",,2008,,"www.minedu.sk",31/08/2008,"Univerzita","University","The Arrangement No. 472/2007 of the Law Digest of the Ministry of Education of the Slovak Republic, where is published the list of higher education institutions, operating in the territory of the SR",2008,,"www.uips.sk",31/08/2008,"SK03, SK04",,2008,,"www.uips.sk",31/08/2008,"Public","The Law No. 131/2002 of the Law Digest on Higher Education and the Change and Supplements to some Laws",2008,,"www.uips.sk","31.08.2008",2007,,2008,,"www.uips.sk",31/08/2008,2000,,2008,,"www.uips.sk",31/08/2008,"No",,2008,,,,"Yes",,2008,,"www.uips.sk",31/08/2008,"No",,2008,,,,"No","Yes","Yes","Yes","No","No","No","Yes","No",,2008,,"sv11_1.dbf",31/10/2008,"Doctorate",,2008,,"sv12_1.dbf",31/12/2008,40,,2008,,"www.uips.sk",31/12/2008,9959,,2008,,"sv11_01.dbf",31/10/2008,34,,2008,,"sv11_01.dbf",31/10/2008,252,,2008,,"sv11_01.dbf",31/10/2008,13,,2008,,"sv11_01.dbf",31/10/2008,598,,2008,,"plnen.dbf",31/12/2008,
"SK003","500","SK","PREŠOVSKA UNIVERZITA v Prešove","University of Prešov in Prešov",,2008,,"www.minedu.sk",31/08/2008,"Univerzita","University","The Arrangement No. 472/2007 of the Law Digest of the Ministry of Education of the Slovak Republic, where is published the list of higher education institutions, operating in the territory of the SR",2008,,"www.uips.sk",31/08/2008,"SK04",,2008,,"www.uips.sk",31/08/2008,"Public","The Law No. 131/2002 of the Law Digest on Higher Education and the Change and Supplements to some Laws",2008,,"www.uips.sk","31.08.2008",2007,,2008,,"www.uips.sk",31/08/2008,1997,"Faculty of Arts was found in 1959 as the part of Pavol Jozef Šafárik University in Košice",2008,,"www.uips.sk",31/08/2008,"No",,2008,,,,"Yes",,2008,,"www.uips.sk",31/08/2008,"No",,2008,,,,"No","Yes","Yes","Yes","Yes","No","No","Yes","Yes",,2008,,"sv11_1.dbf",31/10/2008,"Doctorate",,2008,,"sv12_1.dbf",31/12/2008,68,,2008,,"www.uips.sk",31/12/2008,12029,,2008,,"sv11_01.dbf",31/10/2008,191,,2008,,"sv11_01.dbf",31/10/2008,407,,2008,,"sv11_01.dbf",31/10/2008,11,,2008,,"sv11_01.dbf",31/10/2008,1025,,2008,,"plnen.dbf",31/12/2008,
"SK026","4100","SK","SLOVENSKÁ POĹNOHOSPODÁRSKA UNIVERZITA v Nitre","Slovak University of Agriculture in Nitra",,2008,,"www.minedu.sk",31/08/2008,"Univerzita","University","The Arrangement No. 472/2007 of the Law Digest of the Ministry of Education of the Slovak Republic, where is published the list of higher education institutions, operating in the territory of the SR",2008,,"www.uips.sk",31/08/2008,"SK02",,2008,,"www.uips.sk",31/08/2008,"Public","The Law No. 131/2002 of the Law Digest on Higher Education and the Change and Supplements to some Laws",2008,,"www.uips.sk","31.08.2008",2007,,2008,,"www.uips.sk",31/08/2008,1946,,2008,,"www.uips.sk",31/08/2008,"No",,2008,,,,"Yes",,2008,,"www.uips.sk",31/08/2008,"No",,2008,,,,"No","No","No","Yes","Yes","Yes","Yes","Yes","Yes",,2008,,"sv11_1.dbf",31/10/2008,"Doctorate",,2008,,"sv12_1.dbf",31/12/2008,100,,2008,,"www.uips.sk",31/12/2008,9874,,2008,,"sv11_01.dbf",31/10/2008,69,,2008,,"sv11_01.dbf",31/10/2008,428,,2008,,"sv11_01.dbf",31/10/2008,20,,2008,,"sv11_01.dbf",31/10/2008,1233,,2008,,"plnen.dbf",31/12/2008,
"SK016","2100","SK","SLOVENSKÁ TECHNICKÁ UNIVERZITA v Bratislave","Slovak University of Technology in Bratislava",,2008,,"www.minedu.sk",31/08/2008,"Univerzita","University","The Arrangement No. 472/2007 of the Law Digest of the Ministry of Education of the Slovak Republic, where is published the list of higher education institutions, operating in the territory of the SR",2008,,"www.uips.sk",31/08/2008,"SK01, SK02",,2008,,"www.uips.sk",31/08/2008,"Public","The Law No. 131/2002 of the Law Digest on Higher Education and the Change and Supplements to some Laws",2008,,"www.uips.sk","31.08.2008",2007,,2008,,"www.uips.sk",31/08/2008,1937,,2008,,"www.uips.sk",31/08/2008,"No",,2008,,,,"Yes",,2008,,"www.uips.sk",31/08/2008,"No",,2008,,,,"No","No","Yes","Yes","Yes","Yes","No","No","Yes",,2008,,"sv11_1.dbf",31/10/2008,"Doctorate",,2008,,"sv12_1.dbf",31/12/2008,158,,2008,,"www.uips.sk",31/12/2008,17372,,2008,,"sv11_01.dbf",31/10/2008,416,,2008,,"sv11_01.dbf",31/10/2008,1300,,2008,,"sv11_01.dbf",31/10/2008,77,,2008,,"sv11_01.dbf",31/10/2008,2902,,2008,,"plnen.dbf",31/12/2008,
"SK010","1400","SK","SLOVENSKÁ ZDRAVOTNÍCKA UNIVERZITA v Bratislave","Slovak Medical University in Bratislava",,2008,,"www.minedu.sk",31/08/2008,"Univerzita","University","The Arrangement No. 472/2007 of the Law Digest of the Ministry of Education of the Slovak Republic, where is published the list of higher education institutions, operating in the territory of the SR",2008,,"www.uips.sk",31/08/2008,"SK01, SK03",,2008,,"www.uips.sk",31/08/2008,"Public","The Law No. 131/2002 of the Law Digest on Higher Education and the Change and Supplements to some Laws",2008,,"www.uips.sk","31.08.2008",2007,,2008,,"www.uips.sk",31/08/2008,2002,,2008,,"www.uips.sk",31/08/2008,"No",,2008,,,,"Yes",,2008,,"www.uips.sk",31/08/2008,"Yes",,2008,,,,"No","No","No","No","No","No","No","Yes","No",,2008,,"sv11_1.dbf",31/10/2008,"Doctorate",,2008,,"sv12_1.dbf",31/12/2008,17,,2008,,"www.uips.sk",31/12/2008,3122,,2008,,"sv11_01.dbf",31/10/2008,164,,2008,,"sv11_01.dbf",31/10/2008,134,,2008,,"sv11_01.dbf",31/10/2008,4,,2008,,"sv11_01.dbf",31/10/2008,207,"there had available only survey about academic staff ",2008,,"sv11_01.dbf",31/10/2008,
"SK024","3600","SK","STREDOEURÓPSKA VYSOKÁ ŠKOLA v Skalici","Central European College in Skalica",,2008,,"www.minedu.sk",31/08/2008,"Vysoká škola","HEI","The Arrangement No. 472/2007 of the Law Digest of the Ministry of Education of the Slovak Republic, where is published the list of higher education institutions, operating in the territory of the SR",2008,,"www.uips.sk",31/08/2008,"SK02",,2008,,"www.uips.sk",31/08/2008,"Private","The Law No. 131/2002 of the Law Digest on Higher Education and the Change and Supplements to some Laws",2008,,"www.uips.sk","31.08.2008",2007,,2008,,"www.uips.sk",31/08/2008,2005,,2008,,"www.uips.sk",31/08/2008,"No",,2008,,,,"Yes",,2008,,"www.uips.sk",31/08/2008,"No",,2008,,,,"No","No","No","Yes","No","No","No","No","Yes",,2008,,"sv11_1.dbf",31/10/2008,,"This is a new institution which had no graduates in the year 2008",2008,"Not available","sv12_1.dbf",31/12/2008,0,,2008,,"www.uips.sk",31/12/2008,857,,2008,,"sv11_01.dbf",31/10/2008,20,,2008,,"sv11_01.dbf",31/10/2008,0,,2008,,"sv11_01.dbf",31/10/2008,0,,2008,,"sv11_01.dbf",31/10/2008,21,"there had available only survey about academic staff ",2008,,"sv11_01.dbf",31/10/2008,
"SK017","2400","SK","TECHNICKÁ UNIVERZITA v Košiciach","Technical University of Košice",,2008,,"www.minedu.sk",31/08/2008,"Univerzita","University","The Arrangement No. 472/2007 of the Law Digest of the Ministry of Education of the Slovak Republic, where is published the list of higher education institutions, operating in the territory of the SR",2008,,"www.uips.sk",31/08/2008,"SK04",,2008,,"www.uips.sk",31/08/2008,"Public","The Law No. 131/2002 of the Law Digest on Higher Education and the Change and Supplements to some Laws",2008,,"www.uips.sk","31.08.2008",2007,,2008,,"www.uips.sk",31/08/2008,1952,,2008,,"www.uips.sk",31/08/2008,"No",,2008,,,,"Yes",,2008,,"www.uips.sk",31/08/2008,"No",,2008,,,,"No","No","Yes","Yes","Yes","Yes","No","No","Yes",,2008,,"sv11_1.dbf",31/10/2008,"Doctorate",,2008,,"sv12_1.dbf",31/12/2008,144,,2008,,"www.uips.sk",31/12/2008,16112,,2008,,"sv11_01.dbf",31/10/2008,84,,2008,,"sv11_01.dbf",31/10/2008,932,,2008,,"sv11_01.dbf",31/10/2008,49,,2008,,"sv11_01.dbf",31/10/2008,1828,,2008,,"plnen.dbf",31/12/2008,
"SK027","4500","SK","TECHNICKÁ UNIVERZITA vo Zvolene","University of Technology in Zvolen",,2008,,"www.minedu.sk",31/08/2008,"Univerzita","University","The Arrangement No. 472/2007 of the Law Digest of the Ministry of Education of the Slovak Republic, where is published the list of higher education institutions, operating in the territory of the SR",2008,,"www.uips.sk",31/08/2008,"SK03",,2008,,"www.uips.sk",31/08/2008,"Public","The Law No. 131/2002 of the Law Digest on Higher Education and the Change and Supplements to some Laws",2008,,"www.uips.sk","31.08.2008",2007,,2008,,"www.uips.sk",31/08/2008,1946,,2008,,"www.uips.sk",31/08/2008,"No",,2008,,,,"Yes",,2008,,"www.uips.sk",31/08/2008,"No",,2008,,,,"No","No","Yes","Yes","Yes","Yes","Yes","No","Yes",,2008,,"sv11_1.dbf",31/10/2008,"Doctorate",,2008,,"sv12_1.dbf",31/12/2008,51,,2008,,"www.uips.sk",31/12/2008,4470,,2008,,"sv11_01.dbf",31/10/2008,143,,2008,,"sv11_01.dbf",31/10/2008,287,,2008,,"sv11_01.dbf",31/10/2008,11,,2008,,"sv11_01.dbf",31/10/2008,831,,2008,,"plnen.dbf",31/12/2008,
"SK020","2900","SK","TRENČIANSKA UNIVERZITA ALEXANDRA DUBČEKA v Trenčíne","Alexander Dubček University of Trenčín in Trenčín",,2008,,"www.minedu.sk",31/08/2008,"Univerzita","University","The Arrangement No. 472/2007 of the Law Digest of the Ministry of Education of the Slovak Republic, where is published the list of higher education institutions, operating in the territory of the SR",2008,,"www.uips.sk",31/08/2008,"SK02",,2008,,"www.uips.sk",31/08/2008,"Public","The Law No. 131/2002 of the Law Digest on Higher Education and the Change and Supplements to some Laws",2008,,"www.uips.sk","31.08.2008",2007,,2008,,"www.uips.sk",31/08/2008,1997,,2008,,"www.uips.sk",31/08/2008,"No",,2008,,,,"Yes",,2008,,"www.uips.sk",31/08/2008,"No",,2008,,,,"No","No","No","Yes","No","Yes","No","Yes","No",,2008,,"sv11_1.dbf",31/10/2008,"Doctorate",,2008,,"sv12_1.dbf",31/12/2008,13,,2008,,"www.uips.sk",31/12/2008,7726,,2008,,"sv11_01.dbf",31/10/2008,376,,2008,,"sv11_01.dbf",31/10/2008,124,,2008,,"sv11_01.dbf",31/10/2008,7,,2008,,"sv11_01.dbf",31/10/2008,460,,2008,,"plnen.dbf",31/12/2008,
"SK015","1900","SK","TRNAVSKÁ UNIVERZITA v Trnave","University of Trnava in Trnava",,2008,,"www.minedu.sk",31/08/2008,"Univerzita","University","The Arrangement No. 472/2007 of the Law Digest of the Ministry of Education of the Slovak Republic, where is published the list of higher education institutions, operating in the territory of the SR",2008,,"www.uips.sk",31/08/2008,"SK02",,2008,,"www.uips.sk",31/08/2008,"Public","The Law No. 131/2002 of the Law Digest on Higher Education and the Change and Supplements to some Laws",2008,,"www.uips.sk","31.08.2008",2007,,2008,,"www.uips.sk",31/08/2008,1992,,2008,,"www.uips.sk",31/08/2008,"No",,2008,,,,"Yes",,2008,,"www.uips.sk",31/08/2008,"No",,2008,,,,"No","Yes","Yes","Yes","No","No","No","Yes","No",,2008,,"sv11_1.dbf",31/10/2008,"Doctorate",,2008,,"sv12_1.dbf",31/12/2008,69,,2008,,"www.uips.sk",31/12/2008,6990,,2008,,"sv11_01.dbf",31/10/2008,34,,2008,,"sv11_01.dbf",31/10/2008,456,,2008,,"sv11_01.dbf",31/10/2008,25,,2008,,"sv11_01.dbf",31/10/2008,530,,2008,,"plnen.dbf",31/12/2008,
